Unnamed: 0.1,author,text,likes,published_at,Unnamed: 0,clean_text,predicted_label,confidence_score
2092,@HomegirlMutuka,"Hapa hakuna mtu ako na akili, from the man to the girls, and obinna isn't wise at all , kijana mshenzi i think she is thriving in cheos , he need to take control",0,2025-05-06T02:31:58Z,1763.0,"Hapa hakuna mtu ako na akili, from the man to the girls, and obinna isn't wise at all , kijana mshenzi i think she is thriving in cheos , he need to take control",offensive language,0.5504476428031921
2093,@naomiomoremereria6739,"Obinna umekosa sana why would you allow Hanna to intervene? Hanna anakaa chiriku, malaya wewe",0,2025-05-06T02:25:02Z,1764.0,"Obinna umekosa sana why would you allow Hanna to intervene? Hanna anakaa chiriku, malaya wewe",offensive language,0.3559894561767578
2094,@Arte_Creatives4Interiors,Ukweli Ni ulikuwa Na Kaswende ukakunywa Dawa ukapona ukarudia Aga Khan hospital tests,0,2025-05-06T02:21:53Z,1765.0,Ukweli Ni ulikuwa Na Kaswende ukakunywa Dawa ukapona ukarudia Aga Khan hospital tests,neutral or positive,0.3555445373058319
2095,@YvonneOmollo-i5e,Umetuangusha leo,0,2025-05-06T02:19:47Z,1766.0,Umetuangusha leo,offensive language,0.2792689502239227
2096,@onlinemanager-d9c,Ati aliangalia simu akaona video akasema ZIET😂😂😂😂.,0,2025-05-06T02:19:20Z,1767.0,Ati aliangalia simu akaona video akasema ZIET face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy .,neutral or positive,0.3463681638240814
2097,@Anastaciamunayo16,Joined in from Doha Qatar   🇶🇦 🇰🇪 ❤❤❤❤,0,2025-05-06T02:18:27Z,1768.0,Joined in from Doha Qatar    Qatar   Kenya   red_heart  red_heart  red_heart  red_heart ,offensive language,0.3213776051998138
2098,@AbrahamCheruiyot-n7y,Oga otap obina  this are not now the serious couples ukipita na ii atutawacharge,0,2025-05-06T02:18:27Z,1769.0,Oga otap obina  this are not now the serious couples ukipita na ii atutawacharge,offensive language,0.5221735835075378
2099,@elvisbabu1324,Hii ni umalaya,0,2025-05-06T02:18:04Z,1770.0,Hii ni umalaya,offensive language,0.4879515171051025
2100,@djcremzkenya,Hanna ni mkoraa,0,2025-05-06T02:14:47Z,1771.0,Hanna ni mkoraa,neutral or positive,0.3169368505477905
2101,@stellamaina3528,Sabrina you're so beautiful and mature you don't deserve these childish Men's 😢,1,2025-05-06T02:12:18Z,1772.0,Sabrina you're so beautiful and mature you don't deserve these childish Men's  crying_face ,offensive language,0.3830304741859436
2102,@ivymia3769,Mbona mnafanya hii infection ikue big deal 😂😂😂si it's common and it's treatable yoooh😂😂relaxini,0,2025-05-06T02:10:58Z,1773.0,Mbona mnafanya hii infection ikue big deal  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy si it's common and it's treatable yoooh face_with_tears_of_joy  face_with_tears_of_joy relaxini,neutral or positive,0.3174534142017364
2103,@EdinahMokebo,Ile live wakiwa na captain wa aviator  walikua wanaimba Sabrina alafu obina next time usitembee kwa interview ya mtu na watu tutafute mnaona vile ukionekana kuwa na kakitu unakuarespected kwa interview na hukua invited,0,2025-05-06T02:10:15Z,1774.0,Ile live wakiwa na captain wa aviator  walikua wanaimba Sabrina alafu obina next time usitembee kwa interview ya mtu na watu tutafute mnaona vile ukionekana kuwa na kakitu unakuarespected kwa interview na hukua invited,offensive language,0.4093900620937347
2104,@MelvinMelser-u4u,My apologies 😏😏😏,0,2025-05-06T02:09:49Z,1775.0,My apologies  smirking_face  smirking_face  smirking_face ,irony,0.3214646279811859
2105,@beautifulliverpool914,Hawa ndio akiwa nani?,0,2025-05-06T02:09:32Z,1776.0,Hawa ndio akiwa nani?,neutral or positive,0.3971636295318603
2106,@Arte_Creatives4Interiors,Hannah Ni Muongo,2,2025-05-06T02:09:24Z,1777.0,Hannah Ni Muongo,neutral or positive,0.2558040916919708
2107,@ayarobertson919,"Hannah your childhood traumas father issues are evident. That extreme self defence, you desperately dating Sammir despite his disrespect. Recently he said you are not good in bed eventually he insulted in a live of over 2k people on TikTok and you went into 2 days depression. You seek validation on social media. People don’t care hata ukufe ni shauri yako. Your own mum has asked to get rid of Sammir’s pregnancy juu anamchukia. You can’t see the red flags. Anyway, maisha ni yako. But just know, comment sections we don’t care at all.",1,2025-05-06T02:08:01Z,1778.0,"Hannah your childhood traumas father issues are evident. That extreme self defence, you desperately dating Sammir despite his disrespect. Recently he said you are not good in bed eventually he insulted in a live of over 2k people on TikTok and you went into 2 days depression. You seek validation on social media. People don’t care hata ukufe ni shauri yako. Your own mum has asked to get rid of Sammir’s pregnancy juu anamchukia. You can’t see the red flags. Anyway, maisha ni yako. But just know, comment sections we don’t care at all.",offensive language,0.5552252531051636
2108,@ayarobertson919,"Hannah your childhood traumas father issues are evident. That extreme self defence, you desperately dating Sammir despite his disrespect. Recently he said you are not good in bed eventually he insulted in a live of over 2k people on TikTok and you went into 2 days depression. You seek validation on social media. People don’t care hata ukufe ni shauri yako. Your own mum has asked to get rid of Sammir’s pregnancy juu anamchukia. You can’t see the red flags. Anyway, maisha ni yako. But just know, comment sections we don’t care at all.",2,2025-05-06T02:07:51Z,1779.0,"Hannah your childhood traumas father issues are evident. That extreme self defence, you desperately dating Sammir despite his disrespect. Recently he said you are not good in bed eventually he insulted in a live of over 2k people on TikTok and you went into 2 days depression. You seek validation on social media. People don’t care hata ukufe ni shauri yako. Your own mum has asked to get rid of Sammir’s pregnancy juu anamchukia. You can’t see the red flags. Anyway, maisha ni yako. But just know, comment sections we don’t care at all.",offensive language,0.5552252531051636
2109,@dorothyboyani2272,Hannah you will end up regretting hii sinpoa,0,2025-05-06T02:07:06Z,1780.0,Hannah you will end up regretting hii sinpoa,neutral or positive,0.2693035900592804
2110,@lucienyaga2395,"This was very bad🤦🤦🤦i feel sabrina,, Hannah your soo bitter its all evidence you had the infection",0,2025-05-06T02:04:09Z,1781.0,"This was very bad person_facepalming  person_facepalming  person_facepalming i feel sabrina,, Hannah your soo bitter its all evidence you had the infection",offensive language,0.6360070705413818
2111,@marywanjiku208,Thst was very unprofessional juu tu ya chai,0,2025-05-06T02:00:31Z,1782.0,Thst was very unprofessional juu tu ya chai,offensive language,0.3522536754608154
2112,@loisechomba2942,😂😂😂😂😂😂😂 this is too hilarious,0,2025-05-06T02:00:19Z,1783.0, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  this is too hilarious,irony,0.5266472697257996
2113,@DalphinekemuntoSagwe,Defamation ama ni ukweli,0,2025-05-06T01:59:42Z,1784.0,Defamation ama ni ukweli,neutral or positive,0.6397404074668884
2114,@HelenWavinya,Hannah it's not mature lady,0,2025-05-06T01:59:17Z,1785.0,Hannah it's not mature lady,neutral or positive,0.3244067728519439
2115,@ayarobertson919,There’s clearly something wrong with Hannah Mali ya umma. Sabrina is calm & collected and mature. This is not TikTok,0,2025-05-06T01:58:55Z,1786.0,There’s clearly something wrong with Hannah Mali ya umma. Sabrina is calm & collected and mature. This is not TikTok,neutral or positive,0.3079065680503845
2116,@HannahwambuiKiharu,That was really bad,0,2025-05-06T01:57:37Z,1787.0,That was really bad,offensive language,0.5296050310134888
2117,@ayarobertson919,There’s clearly something wrong with Hannah Mali ya umma. Sabrina is calm & collected and mature. This is not TikTok,25,2025-05-06T01:57:04Z,1788.0,There’s clearly something wrong with Hannah Mali ya umma. Sabrina is calm & collected and mature. This is not TikTok,neutral or positive,0.3079065680503845
2118,@nancymacharia5088,Obinna one day utakosa guest's.... You can not watch your guest being disrespected and walk away leaving the criminal there to continue shouting.... How safe are your guests????? Hanna Benta is too ghetto and deserves no airtime..,0,2025-05-06T01:56:11Z,1789.0,Obinna one day utakosa guest's.... You can not watch your guest being disrespected and walk away leaving the criminal there to continue shouting.... How safe are your guests????? Hanna Benta is too ghetto and deserves no airtime..,offensive language,0.6544210314750671
2119,@brendahmukiri5025,Hii umbwa inaitwa Hanna  Iko bitter why 😂😂😂anakuja kufukuza wengine,1,2025-05-06T01:56:09Z,1790.0,Hii umbwa inaitwa Hanna  Iko bitter why  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy anakuja kufukuza wengine,offensive language,0.3780228197574615
2120,@GloriaMugo-c9w,Mngetoa culture hapo after hannah alikam it was embarrassing,0,2025-05-06T01:54:30Z,1791.0,Mngetoa culture hapo after hannah alikam it was embarrassing,irony,0.3024291396141052
2121,@marywanjiku208,"OBINNA MWIBA WA KUJITAKIA HAUNA POLE.MKORA CALLED AND YOU AS OBINNA ALLOWED HER TO COME,THEN AKAHARIBU SHOW YAKO.WHAT CAN YOU SAY ABOUT THAT?? YOU ALSO DISRESPECTED KINA SABRINA BY ALLOWING MBILIKIMO TO GATE CRASH",0,2025-05-06T01:51:29Z,1792.0,"OBINNA MWIBA WA KUJITAKIA HAUNA POLE.MKORA CALLED AND YOU AS OBINNA ALLOWED HER TO COME,THEN AKAHARIBU SHOW YAKO.WHAT CAN YOU SAY ABOUT THAT?? YOU ALSO DISRESPECTED KINA SABRINA BY ALLOWING MBILIKIMO TO GATE CRASH",hate speech,0.3133986592292785
2122,@MsSaja-g1i,I support Hannah 💯 i like her  courage ❤❤❤❤❤❤❤,20,2025-05-06T01:49:16Z,1793.0,I support Hannah  hundred_points  i like her  courage  red_heart  red_heart  red_heart  red_heart  red_heart  red_heart  red_heart ,neutral or positive,0.3444247841835022
2123,@ritamuthoni8179,"You people are against Hannah na Sabrina ndio  alimuita,,,, then Sabrina alienjoy kwa io r/ship  akinyonya  d$k  . 😂😂  sai yy ni saint Hannah ndio mbaya  ,,,, Time yake ya  kupewa iliisha wacha Hannah aenjoy in peace.",0,2025-05-06T01:47:59Z,1794.0,"You people are against Hannah na Sabrina ndio  alimuita,,,, then Sabrina alienjoy kwa io r/ship  akinyonya  d$k  .  face_with_tears_of_joy  face_with_tears_of_joy   sai yy ni saint Hannah ndio mbaya  ,,,, Time yake ya  kupewa iliisha wacha Hannah aenjoy in peace.",offensive language,0.403815746307373
2124,@KevooMaina,Obinna wee ni falaa,0,2025-05-06T01:41:08Z,1795.0,Obinna wee ni falaa,neutral or positive,0.4081889986991882
2125,@wambuaagatha,Yooh this is more than serious,0,2025-05-06T01:41:05Z,1796.0,Yooh this is more than serious,offensive language,0.2770039141178131
2126,@jasminewest6826,This not normal men! Hannah must be getting something so precious from Captain to sink her morals that low.,0,2025-05-06T01:40:10Z,1797.0,This not normal men! Hannah must be getting something so precious from Captain to sink her morals that low.,offensive language,0.4910315573215484
2127,@faithkomen24,Wewe umeskia hanna ametopoa siri ati sabrina alikua ananyonya sammir..Na maybe culture hajawahi nyonywa😢,0,2025-05-06T01:34:51Z,1798.0,Wewe umeskia hanna ametopoa siri ati sabrina alikua ananyonya sammir..Na maybe culture hajawahi nyonywa crying_face ,neutral or positive,0.3101129233837127
2128,@Mohwanjiru,Hannah is lieing😅😅😅 someone can tell,0,2025-05-06T01:33:26Z,1799.0,Hannah is lieing grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  someone can tell,offensive language,0.5647091865539551
2129,@amissamathondo2584,Letter to Hannah better; sister in 10 years down the line you will regret this life you are leaving now; ; your bar is low baby girl; what happened to dignity; self worth ; my love find yourself and fixe yourself; Hannah mama internet does not forget,12,2025-05-06T01:31:31Z,1800.0,Letter to Hannah better; sister in 10 years down the line you will regret this life you are leaving now; ; your bar is low baby girl; what happened to dignity; self worth ; my love find yourself and fixe yourself; Hannah mama internet does not forget,constructive criticism,0.2694275081157684
2130,@Mohwanjiru,"Obinna kama hizo papers za Hannah Ako nazo ni za aghakan na walikuwa wamepima kisii,,it means Hannah zile dawa alipewa kisii na akaanza kuzitumia ndo zilimponya ndo akarudi akakuja akarudia test tena aghakan ndo ikatoka negative😅😅,so somehow Sabrina is talking the truth,,atupee za kisii😅😅",0,2025-05-06T01:31:12Z,1801.0,"Obinna kama hizo papers za Hannah Ako nazo ni za aghakan na walikuwa wamepima kisii,,it means Hannah zile dawa alipewa kisii na akaanza kuzitumia ndo zilimponya ndo akarudi akakuja akarudia test tena aghakan ndo ikatoka negative grinning_face_with_sweat  grinning_face_with_sweat ,so somehow Sabrina is talking the truth,,atupee za kisii grinning_face_with_sweat  grinning_face_with_sweat ",offensive language,0.5860929489135742
2131,@carolmackoma5097,Mbona Obbina sikuhizi utuletee drama za TikTok,0,2025-05-06T01:29:28Z,1802.0,Mbona Obbina sikuhizi utuletee drama za TikTok,offensive language,0.2344854027032852
2132,@ReenAishahali,"I don't why I like this gal young  but very mature,demu ❤❤",27,2025-05-06T01:28:01Z,1803.0,"I don't why I like this gal young  but very mature,demu  red_heart  red_heart ",neutral or positive,0.4238612651824951
2133,@elvisbabu1324,Interview ingine imechoka kweli,0,2025-05-06T01:27:50Z,1804.0,Interview ingine imechoka kweli,irony,0.3196414411067962
2134,@WambuiiKimani,Obinna this is so unprofessional. It is so wrong in so many ways,0,2025-05-06T01:25:11Z,1805.0,Obinna this is so unprofessional. It is so wrong in so many ways,offensive language,0.6631078124046326
2135,@cynthiadestiny358,the way obinna is saying kalikali trying to mimic the guy is making me die of laughter😂😂😂😂😂😂,43,2025-05-06T01:25:08Z,1806.0,the way obinna is saying kalikali trying to mimic the guy is making me die of laughter face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.6889995336532593
2136,@sirndemabling,Wanaume tutafute pesa tusijipate kwa situation kama ya culture,0,2025-05-06T01:23:10Z,1807.0,Wanaume tutafute pesa tusijipate kwa situation kama ya culture,neutral or positive,0.5721622705459595
2137,@KavayaKikuyu,Aty hakuwa na birth certificate na alipatawapi id ww 😂😂😂😂kwenda uuguze kaswende polepole bana,0,2025-05-06T01:20:56Z,1808.0,Aty hakuwa na birth certificate na alipatawapi id ww  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy kwenda uuguze kaswende polepole bana,neutral or positive,0.3100564479827881
2138,@Teresamiriam,Weee hiii ni aibu ya mwaka nimekimbia kutoka TikTok kujionea live YouTube,1,2025-05-06T01:20:30Z,1809.0,Weee hiii ni aibu ya mwaka nimekimbia kutoka TikTok kujionea live YouTube,irony,0.4593356549739837
2139,@Perihoss,Hanna benta reminds Lucy Kibaki walking in tv station without invitation 😅,25,2025-05-06T01:17:33Z,1810.0,Hanna benta reminds Lucy Kibaki walking in tv station without invitation  grinning_face_with_sweat ,neutral or positive,0.3288351595401764
2140,@cessirungu6355,"Hannah chake ki motoni,chai yake najua tutakunywa soon. Huyo pep wake ataleta chai soon.",0,2025-05-06T01:17:07Z,1811.0,"Hannah chake ki motoni,chai yake najua tutakunywa soon. Huyo pep wake ataleta chai soon.",neutral or positive,0.3634843826293945
2141,@faithchepkirui7533,I hate drama😂😂😂,0,2025-05-06T01:15:09Z,1812.0,I hate drama face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,hate speech,0.5125067830085754
2142,@Mohwanjiru,Sabrina is so calm❤❤,8,2025-05-06T01:12:23Z,1813.0,Sabrina is so calm red_heart  red_heart ,neutral or positive,0.4226804375648498
2143,@joanmunyeki2040,Upcoming youtubers lets gather here & grow together💯✅️,2,2025-05-06T01:12:17Z,1814.0,Upcoming youtubers lets gather here & grow together hundred_points  check_mark_button ,constructive criticism,0.4936006069183349
2144,@familyguy-k12,Obina na hannah kitu kimoja ulimwagiwa maji ukasema fake friend na wew ndio kiongozi wa fake friend ungekufa kama ungesema hanna atoke kwa show ama hanna anakupea vitu ndio uliona utanyimwa sababu hanna awezi add anything kwa show yako hio view wa leo tuu,0,2025-05-06T01:11:41Z,1815.0,Obina na hannah kitu kimoja ulimwagiwa maji ukasema fake friend na wew ndio kiongozi wa fake friend ungekufa kama ungesema hanna atoke kwa show ama hanna anakupea vitu ndio uliona utanyimwa sababu hanna awezi add anything kwa show yako hio view wa leo tuu,offensive language,0.666153609752655
2145,@bettyngonga4999,Obina you did wrong. You cannot allow somebody to get crush other people's interview. That was a very big mistake and at the same time you know. Hannah with that big mouth  that was a very big mistake. I like to watch you are sure but this was a very big mistake,0,2025-05-06T01:11:26Z,1816.0,Obina you did wrong. You cannot allow somebody to get crush other people's interview. That was a very big mistake and at the same time you know. Hannah with that big mouth  that was a very big mistake. I like to watch you are sure but this was a very big mistake,offensive language,0.6396515965461731
2146,@elvismakowiti2865,This is kenyan's top show . How I wish obinna had searched for that boy who was narrating story in that BBC documetary. this is dissapointment na venye nmesema hivo mwenye show atasema mmi ni fake fan na singewatch .,55,2025-05-06T01:10:53Z,1817.0,This is kenyan's top show . How I wish obinna had searched for that boy who was narrating story in that BBC documetary. this is dissapointment na venye nmesema hivo mwenye show atasema mmi ni fake fan na singewatch .,offensive language,0.2397955358028412
2147,@dianaingato7833,I love the courage of Hannah  she knows her value,0,2025-05-06T01:07:42Z,1818.0,I love the courage of Hannah  she knows her value,constructive criticism,0.3956740200519562
2148,@NjokiMwangi-x1d,Am so disappointed with hanna very bad that couple was just disrespected i think it was bad thisp is not tiktok n am happy sabrina was calm hanna is very mannaless very disrespectful lady she dont know hiw to differentiate platform hii sio page take ya tiktok  she is trying hard to explain thus people should see jow trisha khalid morin actress sheryl are using their platforms to better themselves,0,2025-05-06T01:06:47Z,1819.0,Am so disappointed with hanna very bad that couple was just disrespected i think it was bad thisp is not tiktok n am happy sabrina was calm hanna is very mannaless very disrespectful lady she dont know hiw to differentiate platform hii sio page take ya tiktok  she is trying hard to explain thus people should see jow trisha khalid morin actress sheryl are using their platforms to better themselves,offensive language,0.5710617899894714
2149,@dianaingato7833,Kisiii never dissapoints 😂😂😂😂wacha niende coast pasiii,1,2025-05-06T01:01:50Z,1820.0,Kisiii never dissapoints  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy wacha niende coast pasiii,neutral or positive,0.7309722900390625
2150,@ndunguwamburu9254,Culture si ujitoe Tu faala hi,1,2025-05-06T01:01:26Z,1821.0,Culture si ujitoe Tu faala hi,neutral or positive,0.4391075670719147
2151,@marywanjiku208,Na Sabrina huwa na nyota ya watu wako na deep accent ya kikisii😅,0,2025-05-06T00:59:10Z,1822.0,Na Sabrina huwa na nyota ya watu wako na deep accent ya kikisii grinning_face_with_sweat ,irony,0.516836941242218
2152,@DorcasAyuma-c2g,Its. 3:58am i swear 🤣🤣🤣…Dunia simama nishuke,1,2025-05-06T00:58:50Z,1823.0,Its. 3:58am i swear  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing …Dunia simama nishuke,offensive language,0.4126048982143402
2153,@faithkomen24,Ati mtu aĺikua ananyesha,0,2025-05-06T00:55:25Z,1824.0,Ati mtu aĺikua ananyesha,offensive language,0.3312007188796997
2154,@Zynhaa3,sasa mbilikimo amekuja kuharibu interview ya watu😂😂,0,2025-05-06T00:55:05Z,1825.0,sasa mbilikimo amekuja kuharibu interview ya watu face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.4965526461601257
2155,@masterswriters7812,"You have to be responsible for being unprofessional in this interview, Obinna. Why invite Hanna when the show is for the couple? You really needed to respect their space with decorum. This is uncalled for, and the worst interview. Please apologize to Culture",0,2025-05-06T00:53:55Z,1826.0,"You have to be responsible for being unprofessional in this interview, Obinna. Why invite Hanna when the show is for the couple? You really needed to respect their space with decorum. This is uncalled for, and the worst interview. Please apologize to Culture",offensive language,0.5187686681747437
2156,@cynthiadestiny358,wueh imebidi niamke kuwatch🤣🤣🤣 kumotoo...lkn huyo boyfriend wa sabrina amebant..hata kma ni love wuehh,0,2025-05-06T00:53:50Z,1827.0,wueh imebidi niamke kuwatch rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  kumotoo...lkn huyo boyfriend wa sabrina amebant..hata kma ni love wuehh,irony,0.2642781138420105
2157,@Arte_Creatives4Interiors,Apologies for Culture family OBINNA,1,2025-05-06T00:53:09Z,1828.0,Apologies for Culture family OBINNA,neutral or positive,0.4276022017002105
2158,@ndunguwamburu9254,Hawa madame nowadays ni Dustbin 😢😢😢😮😮,1,2025-05-06T00:52:41Z,1829.0,Hawa madame nowadays ni Dustbin  crying_face  crying_face  crying_face  face_with_open_mouth  face_with_open_mouth ,offensive language,0.5663530230522156
2159,@isaiahmutugi5750,nice script😅😅,1,2025-05-06T00:50:54Z,1830.0,nice script grinning_face_with_sweat  grinning_face_with_sweat ,neutral or positive,0.3373516798019409
2160,@snganga1,"Culture Asanti kunyamaza, madame watatu wakibonga",18,2025-05-06T00:50:09Z,1831.0,"Culture Asanti kunyamaza, madame watatu wakibonga",neutral or positive,0.5320212244987488
2161,@ZippyKamaa-z4x,🙄🙄🙄🙄,0,2025-05-06T00:49:57Z,1832.0, face_with_rolling_eyes  face_with_rolling_eyes  face_with_rolling_eyes  face_with_rolling_eyes ,neutral or positive,0.3880609571933746
2162,@Chairlady63,Hannah is very confident I like her anasema ukweli,2,2025-05-06T00:49:32Z,1833.0,Hannah is very confident I like her anasema ukweli,constructive criticism,0.5265469551086426
2163,@GeorginaNdungu,Hannah benta you did good to appear and say your right mind 👍🏿 Sabrina ni kaswende kaongo and she have new Boyfriend jumping frm one to another 😂😆 culture ata hanya tu😂😂🤣 haga ni sweet noma,1,2025-05-06T00:48:41Z,1834.0,Hannah benta you did good to appear and say your right mind  thumbs_up_dark_skin_tone  Sabrina ni kaswende kaongo and she have new Boyfriend jumping frm one to another  face_with_tears_of_joy  grinning_squinting_face  culture ata hanya tu face_with_tears_of_joy  face_with_tears_of_joy  rolling_on_the_floor_laughing  haga ni sweet noma,neutral or positive,0.5541215538978577
2164,@faithbecky6385,Waaaa nasikia kusema kitu lakini wacha nimalize   video but😢😂😂😂😂😂😂 I think lakini wacha ni mind ma business 😢,0,2025-05-06T00:45:35Z,1835.0,Waaaa nasikia kusema kitu lakini wacha nimalize   video but crying_face  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  I think lakini wacha ni mind ma business  crying_face ,offensive language,0.6096634864807129
2165,@SheinaM-qr5gs,"Obinna that was so unprofessional of you to let this girl  interrupt a scheduled interview.  Feels more like a setup . SABRINA thank you for walking away and maintaining your dignity, for even composing your person and asking him not to react to Hannah provocation. Hannah you will find a man who will not tolerate your disrespect, Kitakuramba. Umebant. Don’t  mtu ako YUES fool you, things are different kwa hiyo ground yake",0,2025-05-06T00:45:28Z,1836.0,"Obinna that was so unprofessional of you to let this girl  interrupt a scheduled interview.  Feels more like a setup . SABRINA thank you for walking away and maintaining your dignity, for even composing your person and asking him not to react to Hannah provocation. Hannah you will find a man who will not tolerate your disrespect, Kitakuramba. Umebant. Don’t  mtu ako YUES fool you, things are different kwa hiyo ground yake",offensive language,0.4369030296802521
2166,@milcahgetanda9362,Obinna shame on you !!you played dirty,0,2025-05-06T00:39:33Z,1837.0,Obinna shame on you !!you played dirty,offensive language,0.6125937700271606
2167,@cynthianasimiyu1147,Sabrina anaambia captain ascent yet huyo culture wake ndo worse😅😅. She's bitter 😂,0,2025-05-06T00:38:38Z,1838.0,Sabrina anaambia captain ascent yet huyo culture wake ndo worse grinning_face_with_sweat  grinning_face_with_sweat . She's bitter  face_with_tears_of_joy ,offensive language,0.6027570366859436
2168,@stevenjuguna7700,"Huyu Hanna hujiona sukari Sana... likes attention,kujigamba....as stupid as it can be",0,2025-05-06T00:38:29Z,1839.0,"Huyu Hanna hujiona sukari Sana... likes attention,kujigamba....as stupid as it can be",offensive language,0.3331226110458374
2169,@JedidahAyesa,Direspect mbona alileta za agakhan,0,2025-05-06T00:38:11Z,1840.0,Direspect mbona alileta za agakhan,offensive language,0.3540126383304596
2170,@Sarahmutio-u6q,Msijifanye hamjaona uyo babu anaitwa beb n sabrina😂😂😂😂😂😂 i better stay single,5,2025-05-06T00:35:36Z,1841.0,Msijifanye hamjaona uyo babu anaitwa beb n sabrina face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  i better stay single,offensive language,0.2762654721736908
2171,@cynthianasimiyu1147,Hanna ni mkweli,0,2025-05-06T00:34:44Z,1842.0,Hanna ni mkweli,irony,0.3773094415664673
2172,@Grace-v4g,Mara iphone mara rent ya 80 k mara am driving....kubrag mingi ni ya nini msichana....aiii😏😏unaboo,5,2025-05-06T00:32:56Z,1843.0,Mara iphone mara rent ya 80 k mara am driving....kubrag mingi ni ya nini msichana....aiii smirking_face  smirking_face unaboo,irony,0.3452926874160766
2173,@TinaMuhammad1,Should be last TikTok couple on board,0,2025-05-06T00:31:17Z,1844.0,Should be last TikTok couple on board,neutral or positive,0.2093155831098556
2174,@FootballTV-l3j,All in all evidence is key in everything..,0,2025-05-06T00:30:55Z,1845.0,All in all evidence is key in everything..,neutral or positive,0.5853994488716125
2175,@janekibui9239,Eti 80K rent,0,2025-05-06T00:28:32Z,1846.0,Eti 80K rent,neutral or positive,0.3111701905727386
2176,@ReggyMamanyi,Hanna kaswende why are you shouting?,0,2025-05-06T00:26:52Z,1847.0,Hanna kaswende why are you shouting?,offensive language,0.4992876946926117
2177,@NickDickens-12,1:59:10 wuehh 😂,0,2025-05-06T00:25:32Z,1848.0,1:59:10 wuehh  face_with_tears_of_joy ,irony,0.3461734354496002
2178,@Grace-v4g,Sasa hannah anadhani anaeza piga sabrina😂😂😂😂😂,1,2025-05-06T00:23:09Z,1849.0,Sasa hannah anadhani anaeza piga sabrina face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.2510038018226623
2179,@BrendahOtieno-p3k,Obbzy leo umetuangusha huwa tunakuaminia bt hii aki,0,2025-05-06T00:22:20Z,1850.0,Obbzy leo umetuangusha huwa tunakuaminia bt hii aki,neutral or positive,0.3196159899234772
2180,@Gloria-ez1jc,Hizi midomo za Hanna zinakuanga na shda gani🤣🤣,0,2025-05-06T00:20:40Z,1851.0,Hizi midomo za Hanna zinakuanga na shda gani rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,irony,0.3216640651226043
2181,@Teresamiriam,Huyu kijana na na shemutoi akili zao zinafanana,0,2025-05-06T00:19:11Z,1852.0,Huyu kijana na na shemutoi akili zao zinafanana,neutral or positive,0.5040714144706726
2182,@maryannewanjiku2941,Mbwa ghasia jinga sana,0,2025-05-06T00:17:07Z,1853.0,Mbwa ghasia jinga sana,neutral or positive,0.4423168003559112
2183,@maryannewanjiku2941,Kisichana kijinga kama matako yake,0,2025-05-06T00:16:34Z,1854.0,Kisichana kijinga kama matako yake,neutral or positive,0.473969966173172
2184,@norahmwende9517,Hannah amekoda juu ya love 😅😅😅,0,2025-05-06T00:16:33Z,1855.0,Hannah amekoda juu ya love  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,offensive language,0.4120380878448486
2185,@cynthiakimtai7787,Sasa obinna amekaliwaa kwa show yake....i used to like hanna but now i hate her...,0,2025-05-06T00:16:17Z,1856.0,Sasa obinna amekaliwaa kwa show yake....i used to like hanna but now i hate her...,offensive language,0.310153603553772
2186,@WinfredKinya-c2w,"Hanna kama una kaswende leta evidence ya kisii hospital ,,,mbwa hii birikimo mkora",0,2025-05-06T00:15:43Z,1857.0,"Hanna kama una kaswende leta evidence ya kisii hospital ,,,mbwa hii birikimo mkora",irony,0.4189305603504181
2187,@Teresamiriam,Obinna anachungulia wakipeana maneno,0,2025-05-06T00:15:28Z,1858.0,Obinna anachungulia wakipeana maneno,offensive language,0.4784128963947296
