Unnamed: 0,Unnamed: 0.1,annotation_id,annotator,author,category,clean_text,confidence_score,created_at,id,language,lead_time,likes,predicted_label,published_at,sentiment,subcategory,text,updated_at
1152.0,8242,3247,1,@Zizokingofficial,Constructive Criticism,Topshota  fire  hundred_points ,0.2854233682155609,2026-02-26T06:53:22.163970Z,15782,Mixed (Code-switching),4.731,9,offensive language,2026-01-31T13:20:32Z,Positive,[CC] Genuine Praise,Topshota 🔥💯,2026-02-26T06:53:22.163970Z
1153.0,8243,3248,1,@bestbeatstoreacid,Constructive Criticism,Artists gonna slide on this easy,0.348588615655899,2026-02-26T06:53:35.980177Z,15783,Mixed (Code-switching),11.286,0,neutral or positive,2026-01-31T13:19:34Z,Positive,[CC] Genuine feedback,Artists gonna slide on this easy,2026-02-26T06:53:35.980177Z
1154.0,8244,3249,1,@i-b3z,Constructive Criticism,2030 man_raising_hand ,0.326316624879837,2026-02-26T06:53:43.929332Z,15784,Mixed (Code-switching),5.148,0,constructive criticism,2026-01-31T13:19:24Z,Positive,[CC] Supportive Speech,2030🙋‍♂️,2026-02-26T06:53:43.929332Z
1155.0,8245,3250,1,@Shopify-t6y,Constructive Criticism,Awooooo,0.2928804755210876,2026-02-26T06:54:00.896004Z,15785,Sheng,14.623,1,offensive language,2026-01-31T13:13:16Z,Positive,[CC] Genuine Praise,Awooooo,2026-02-26T06:54:00.896004Z
1156.0,8246,3251,1,@mal37-37,Constructive Criticism,Bigbeaaaaaats party_popper ,0.2801478207111358,2026-02-26T06:54:08.496211Z,15786,Mixed (Code-switching),4.829,1,offensive language,2026-01-31T13:12:49Z,Positive,[CC] Genuine Praise,Bigbeaaaaaats🎉,2026-02-26T06:54:08.496211Z
1157.0,8247,3252,1,@stephennganga4596,Others,Si kiprop naskia kinawork properly..ngori sana,0.3138851225376129,2026-02-26T06:54:20.395195Z,15787,Sheng,9.718,0,neutral or positive,2026-01-31T13:11:29Z,Neutral,[Other] General Others,Si kiprop naskia kinawork properly..ngori sana,2026-02-26T06:54:20.395195Z
1158.0,8248,3253,1,@Adamsqhally-kb6pq,Constructive Criticism,Arooooooo heart_on_fire  heart_on_fire  heart_on_fire ,0.6652038097381592,2026-02-26T06:54:36.560950Z,15788,Mixed (Code-switching),14.026,0,irony,2026-01-31T13:11:03Z,Positive,[CC] Genuine Praise,Arooooooo❤️‍🔥❤️‍🔥❤️‍🔥,2026-02-26T06:54:36.560950Z
1159.0,8249,3254,1,@Makewa58,Constructive Criticism,Likes za TOXIC zikuje na zikue lowkey 2:39,0.3435290157794952,2026-02-26T06:55:21.975099Z,15789,Mixed (Code-switching),42.355,1,neutral or positive,2026-01-31T13:10:26Z,Positive,[CC] Supportive Speech,Likes za TOXIC zikuje na zikue lowkey 2:39,2026-02-26T06:55:21.975099Z
1160.0,8250,3255,1,@masley-l7r,Constructive Criticism,Have revisit the clip toxic akijisifu yeye ni mnona  yawning_face  he mean it THIS MAN ni Mnonaa  fire  fire ,0.5795865654945374,2026-02-26T06:55:39.373107Z,15790,Mixed (Code-switching),13.945,0,offensive language,2026-01-31T13:07:48Z,Positive,[CC] Genuine Praise,Have revisit the clip toxic akijisifu yeye ni mnona 🥱 he mean it THIS MAN ni Mnonaa 🔥🔥,2026-02-26T06:55:39.373107Z
1161.0,8251,3256,1,@chaliewa254,Constructive Criticism,Watoto wa mama hawaamini tunawatoa trending,0.4420221447944641,2026-02-26T06:56:02.357267Z,15791,Mixed (Code-switching),17.602,2,neutral or positive,2026-01-31T13:04:57Z,Positive,[CC] Supportive Speech,Watoto wa mama hawaamini tunawatoa trending,2026-02-26T06:56:06.372888Z
1162.0,8252,3257,1,@misttahbrown,Others,Lowkeeey face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.4026471674442291,2026-02-26T06:56:17.054549Z,15792,Mixed (Code-switching),6.878,0,offensive language,2026-01-31T13:03:33Z,Neutral,[Other] General Others,Lowkeeey😂😂😂,2026-02-26T06:56:17.054549Z
1163.0,8253,3258,1,@Ombiro08,Constructive Criticism,Doba zote hit pushpin ,0.2583524882793426,2026-02-26T06:56:28.388756Z,15793,Sheng,8.534,0,neutral or positive,2026-01-31T13:02:04Z,Positive,[CC] Genuine Praise,Doba zote hit📌,2026-02-26T06:56:28.388756Z
1164.0,8254,3259,1,@MainaOfficial-q3r,Constructive Criticism,East tunaishi Kwa neema ya maurana green_heart  OK_hand  OK_hand  victory_hand  hundred_points ,0.763934314250946,2026-02-26T06:56:43.663376Z,15794,Mixed (Code-switching),12.311,2,neutral or positive,2026-01-31T12:59:10Z,Positive,[CC] Genuine feedback,East tunaishi Kwa neema ya maurana💚👌👌✌️💯,2026-02-26T06:56:43.663376Z
1165.0,8255,3260,1,@felixmbalu,Constructive Criticism, collision  collision  collision  collision  hundred_points  hundred_points ,0.65888512134552,2026-02-26T06:57:01.887116Z,15795,Plain Emoji,8.499,1,neutral or positive,2026-01-31T12:55:29Z,Positive,[CC] Genuine Praise,💥💥💥💥💯💯,2026-02-26T06:57:01.887116Z
1166.0,8256,3261,1,@Vybzaleko,Constructive Criticism,Mana toxic party_popper  party_popper ,0.5862299203872681,2026-02-26T06:57:15.319827Z,15796,Mixed (Code-switching),11.034,0,offensive language,2026-01-31T12:55:18Z,Positive,[CC] Genuine Praise,Mana toxic🎉🎉,2026-02-26T06:57:15.319827Z
1167.0,8257,3262,1,@DavidOkoth-d6w,Others,"Naree, mimi ni mdosi nabado nanyonga nyongi",0.5105521082878113,2026-02-26T06:57:26.885809Z,15797,Sheng,9.29,0,neutral or positive,2026-01-31T12:52:39Z,Neutral,[Other] General Others,"Naree, mimi ni mdosi nabado nanyonga nyongi",2026-02-26T06:57:26.885809Z
1168.0,8258,3263,1,@copperbee7002,Constructive Criticism,Huyu jamaa yaani anaacha khaligraph Jones noma sana,0.6125662922859192,2026-02-26T06:57:46.035191Z,15798,Mixed (Code-switching),23.819,0,offensive language,2026-01-31T12:52:20Z,Positive,[CC] Supportive Speech,Huyu jamaa yaani anaacha khaligraph Jones noma sana,2026-02-26T06:57:54.451455Z
1169.0,8259,3264,1,@kipropelishake7873,Others,Umenitaja mahali,0.3006047904491424,2026-02-26T06:58:04.533927Z,15799,Swahili,7.817,1,neutral or positive,2026-01-31T12:48:45Z,Neutral,[Other] General Others,Umenitaja mahali,2026-02-26T06:58:04.533927Z
1170.0,8260,3265,1,@SimionChacha-m7x,Constructive Criticism,#number one,0.3105655610561371,2026-02-26T06:58:13.383401Z,15800,English,6.37,1,neutral or positive,2026-01-31T12:43:52Z,Positive,[CC] Supportive Speech,#number one,2026-02-26T06:58:13.383401Z
1171.0,8261,3266,1,@delayohcheddas7225,Others,Low-key  glowing_star  glowing_star  crown  cha kidozi,0.3345225155353546,2026-02-26T06:58:21.351398Z,15801,Sheng,5.753,0,neutral or positive,2026-01-31T12:39:55Z,Neutral,[Other] General Others,Low-key 🌟🌟👑 cha kidozi,2026-02-26T06:58:21.351398Z
1172.0,8262,3267,1,@Harryaskra,Others,itemised wakuu tuwafanye watumwa face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.3235953748226166,2026-02-26T06:58:48.131775Z,15802,Sheng,24.463,0,neutral or positive,2026-01-31T12:38:53Z,Neutral,[Other] General Others,itemised wakuu tuwafanye watumwa😂😂😂,2026-02-26T06:58:48.131775Z
1173.0,8263,3268,1,@MadovahMg,Constructive Criticism,Kimoja tox  red_heart  red_heart  red_heart ,0.3834724724292755,2026-02-26T06:58:58.532033Z,15803,Mixed (Code-switching),7.924,1,offensive language,2026-01-31T12:37:24Z,Positive,[CC] Supportive Speech,Kimoja tox ❤❤❤,2026-02-26T06:58:58.532033Z
1174.0,8264,3269,1,@sagalakingsley8500,Constructive Criticism,Mbayaa tena na tena mnisaa wangu  fire  fire  fire  fire  fire  fire ,0.3527718186378479,2026-02-26T06:59:08.998466Z,15804,Mixed (Code-switching),7.885,0,offensive language,2026-01-31T12:33:10Z,Neutral,[CC] Genuine Praise,Mbayaa tena na tena mnisaa wangu 🔥🔥🔥🔥🔥🔥,2026-02-26T06:59:08.998466Z
1175.0,8265,3270,1,@gideonsamuel2452,Constructive Criticism,#mbokadoba #badman,0.3877380192279815,2026-02-26T06:59:18.548233Z,15805,Sheng,7.354,1,offensive language,2026-01-31T12:32:52Z,Positive,[CC] Genuine Praise,#mbokadoba #badman,2026-02-26T06:59:18.548233Z
1176.0,8266,3271,1,@LamecYewah,Others,mana bad nimezoea mikosi,0.582819938659668,2026-02-26T06:59:41.796215Z,15806,Sheng,20.573,1,neutral or positive,2026-01-31T12:26:51Z,Neutral,[Other] General Others,mana bad nimezoea mikosi,2026-02-26T06:59:41.796215Z
1177.0,8267,3272,1,@Franklineaviasa,Constructive Criticism,"Wah,,,,,,war,,,,,,,sahi vabamoh na baba hakeem wanashtuka,,,,",0.413922369480133,2026-02-26T06:59:58.346359Z,15807,Sheng,14.184,0,neutral or positive,2026-01-31T12:25:55Z,Neutral,[CC] Performance-based,"Wah,,,,,,war,,,,,,,sahi vabamoh na baba hakeem wanashtuka,,,,",2026-02-26T06:59:58.346359Z
1178.0,8268,3273,1,@Victor-Frank,Others,Ni mbayaaa,0.3642447292804718,2026-02-26T07:00:09.495830Z,15808,Mixed (Code-switching),8.394,0,offensive language,2026-01-31T12:22:17Z,Neutral,[Other] General Others,Ni mbayaaa,2026-02-26T07:00:09.495830Z
1179.0,8269,3274,1,@LucyKhalyzia,Constructive Criticism,"Man t party_popper  ni mzing oncoming_fist  oncoming_fist ,,#esyd#lowkey",0.5013107061386108,2026-02-26T07:00:18.761180Z,15809,Sheng,6.553,0,offensive language,2026-01-31T12:14:03Z,Positive,[CC] Genuine Praise,"Man t🎉 ni mzing👊👊,,#esyd#lowkey",2026-02-26T07:00:18.761180Z
1180.0,8270,3275,1,@DiY6c,Others,Ety HEPA ukuniona na Omondiii,0.3934977650642395,2026-02-26T07:00:27.360876Z,15810,Sheng,6.275,0,offensive language,2026-01-31T12:13:23Z,Neutral,[Other] General Others,Ety HEPA ukuniona na Omondiii,2026-02-26T07:00:27.360876Z
1181.0,8271,3276,1,@Ella..Anie345,Constructive Criticism,Piga like kama huu msee ni  hundred_points  fire .....mboka dooooooba!!!!!,0.4757875800132751,2026-02-26T07:00:36.593636Z,15811,Mixed (Code-switching),6.838,0,offensive language,2026-01-31T12:13:06Z,Positive,[CC] Supportive Speech,Piga like kama huu msee ni 💯🔥.....mboka dooooooba!!!!!,2026-02-26T07:00:36.593636Z
1182.0,8272,3277,1,@traonse,Misinformation,Mboka joba likes 50 niwache kuvuta madre smiling_face_with_smiling_eyes ,0.3125074505805969,2026-02-26T07:01:17.292170Z,15812,Sheng,38.029,1,irony,2026-01-31T12:12:22Z,Negative,[Misinfo] Misleading/Contextual Deception,Mboka joba likes 50 niwache kuvuta madre😊,2026-02-26T07:01:17.292170Z
1183.0,8273,3278,1,@MutuaVinnie,Constructive Criticism,"Video Ni mbwayaa  fire  fire  fire ,,inanipea vibe ya Ile ya Torpedo ya skillibeng,,,,,mboka doba to the world  airplane ",0.3226965665817261,2026-02-26T07:01:32.073949Z,15813,Mixed (Code-switching),12.242,1,offensive language,2026-01-31T12:12:16Z,Positive,[CC] Supportive Speech,"Video Ni mbwayaa 🔥🔥🔥,,inanipea vibe ya Ile ya Torpedo ya skillibeng,,,,,mboka doba to the world ✈️",2026-02-26T07:01:32.073949Z
1184.0,8274,3279,1,@JamesKanai-b7m,Others,Najihusisha kama Iko na manoti  dollar_banknote ,0.3542219996452331,2026-02-26T07:01:41.540602Z,15814,Sheng,6.895,0,neutral or positive,2026-01-31T12:11:07Z,Neutral,[Other] General Others,Najihusisha kama Iko na manoti 💵,2026-02-26T07:01:41.540602Z
1185.0,8275,3280,1,@S.K.CH96,Constructive Criticism,Hard fire_extinguisher  fire !!!,0.3857651352882385,2026-02-26T07:02:48.854110Z,15815,Mixed (Code-switching),5.201,0,offensive language,2026-01-31T12:09:20Z,Positive,[CC] Supportive Speech,Hard🧯🔥!!!,2026-02-26T07:02:48.854110Z
1186.0,8276,3281,1,@mwaura.litali,Constructive Criticism, face_with_tears_of_joy  party_popper ,0.3535848557949066,2026-02-26T07:02:58.273846Z,15816,Plain Emoji,6.85,1,constructive criticism,2026-01-31T12:06:16Z,Positive,[CC] Genuine feedback,😂🎉,2026-02-26T07:02:58.273846Z
1187.0,8277,3282,1,@hussein_juma03,Constructive Criticism,"Wallah ww ni mnisa smiling_face_with_sunglasses  smiling_face_with_sunglasses 
Kama unatambua mboka doba acha apa like nirudi kuwatch",0.5614551305770874,2026-02-26T07:03:11.569565Z,15817,Mixed (Code-switching),10.332,1,neutral or positive,2026-01-31T11:51:21Z,Positive,[CC] Genuine Praise,"Wallah ww ni mnisa😎😎
Kama unatambua mboka doba acha apa like nirudi kuwatch",2026-02-26T07:03:11.569565Z
1188.0,8278,3283,1,@livingstonekiptoo6541,Constructive Criticism,Mboka doba  party_popper  party_popper  party_popper ,0.2902958691120147,2026-02-26T07:03:25.284592Z,15818,Sheng,10.5,0,neutral or positive,2026-01-31T11:49:01Z,Positive,[CC] Genuine Praise,Mboka doba 🎉🎉🎉,2026-02-26T07:03:25.284592Z
1189.0,8279,3284,1,@KingKeago,Others,Nimejitambua sihitaji izo trophies,0.5145905017852783,2026-02-26T07:03:41.350323Z,15819,Mixed (Code-switching),13.583,1,neutral or positive,2026-01-31T11:48:54Z,Neutral,[Other] General Others,Nimejitambua sihitaji izo trophies,2026-02-26T07:03:41.350323Z
1190.0,8280,3285,1,@khram953,Constructive Criticism, party_popper  party_popper  party_popper mana T.O.X  fire  raising_hands ,0.4230004549026489,2026-02-26T07:03:51.036002Z,15820,Mixed (Code-switching),7.249,1,offensive language,2026-01-31T11:48:41Z,Positive,[CC] Genuine Praise,🎉🎉🎉mana T.O.X 🔥🙌,2026-02-26T07:03:51.036002Z
1191.0,8281,3286,1,@raindrops8979,Constructive Criticism,Big up brah  party_popper ,0.2727008461952209,2026-02-26T07:03:58.485447Z,15821,Mixed (Code-switching),5.11,1,offensive language,2026-01-31T11:48:13Z,Positive,[CC] Genuine Praise,Big up brah 🎉,2026-02-26T07:03:58.485447Z
1192.0,8282,3287,1,@Jman-x8b,Constructive Criticism,The lowkey moments are where the anticipation of personal growth starts.,0.3130093216896057,2026-02-26T07:04:07.000607Z,15822,English,8.522,0,neutral or positive,2026-01-31T11:43:27Z,Positive,[CC] Supportive Speech,The lowkey moments are where the anticipation of personal growth starts.,2026-02-26T07:04:13.650472Z
1193.0,8283,3288,1,@KennethKinyanjui-p4q,Others,Dereva na jifanaya abiria,0.4879604279994964,2026-02-26T07:04:22.784262Z,15823,Sheng,6.774,0,neutral or positive,2026-01-31T11:42:55Z,Neutral,[Other] General Others,Dereva na jifanaya abiria,2026-02-26T07:04:22.784262Z
1194.0,8284,3289,1,@abdiwahb12,Constructive Criticism,Iko top,0.3031834661960602,2026-02-26T07:04:31.116771Z,15824,Mixed (Code-switching),5.488,0,neutral or positive,2026-01-31T11:40:49Z,Positive,[CC] Genuine Praise,Iko top,2026-02-26T07:04:31.116771Z
1195.0,8285,3290,1,@goldeneagle9715,Constructive Criticism,Same flow ai,0.4247561991214752,2026-02-26T07:04:48.096873Z,15825,Sheng,14.5,0,neutral or positive,2026-01-31T11:39:14Z,Neutral,[CC] Performance-based,Same flow ai,2026-02-26T07:04:48.096873Z
1196.0,8286,3291,1,@SamadyShakhur,Constructive Criticism,Bad,0.3591868877410888,2026-02-26T07:04:59.331274Z,15826,English,8.709,0,offensive language,2026-01-31T11:37:48Z,Neutral,[CC] Performance-based,Bad,2026-02-26T07:04:59.331274Z
1197.0,8287,3292,1,@OnesyKe,Constructive Criticism,Mboka Doba  fire  smiling_face_with_smiling_eyes ,0.3514872193336487,2026-02-26T07:05:10.753561Z,15827,Sheng,7.561,0,neutral or positive,2026-01-31T11:32:57Z,Positive,[CC] Genuine Praise,Mboka Doba 🔥😊,2026-02-26T07:05:10.753561Z
1198.0,8288,3293,1,@pizzmanjuniour58,Constructive Criticism,Skillibeng  face_with_tears_of_joy  flexed_biceps ,0.3477372527122497,2026-02-26T07:05:21.778488Z,15828,Mixed (Code-switching),7.427,0,irony,2026-01-31T11:32:54Z,Positive,[CC] Genuine feedback,Skillibeng 😂💪,2026-02-26T07:05:21.778488Z
1199.0,8289,3294,1,@SameelShem,Others,Na Leo ni weekend...boom Kwa speaker  speaker_high_volume ,0.2828459143638611,2026-02-26T07:06:17.626391Z,15829,Mixed (Code-switching),20.215000000000003,2,neutral or positive,2026-01-31T11:31:40Z,Neutral,[Other] General Others,Na Leo ni weekend...boom Kwa speaker 🔊,2026-02-26T07:06:31.842195Z
1200.0,8290,3295,1,@WangImports-z8i,Constructive Criticism,"Mpaka wamama kama lyn ngugi wako kwa comments,,,wallahi hakuna msee ametake over game haraka hivo",0.4823883175849914,2026-02-26T07:06:46.959267Z,15830,Mixed (Code-switching),12.684,0,offensive language,2026-01-31T11:30:05Z,Positive,[CC] Genuine Praise,"Mpaka wamama kama lyn ngugi wako kwa comments,,,wallahi hakuna msee ametake over game haraka hivo",2026-02-26T07:06:46.959267Z
1201.0,8291,3296,1,@skankaempiremusicgroup2027,Constructive Criticism,Dope  OK_hand_medium_skin_tone  smiling_face_with_sunglasses  Kenya  heart_suit  fire ,0.3697184026241302,2026-02-26T07:06:58.108849Z,15831,Mixed (Code-switching),8.526,1,offensive language,2026-01-31T11:26:50Z,Positive,[CC] Supportive Speech,Dope 👌🏽😎🇰🇪♥️🔥,2026-02-26T07:06:58.108849Z
1202.0,8292,3297,1,@CenCh-c3c,Constructive Criticism,toxic lyrikali ndio msani watoi wangu watakuwa wana skiza,0.9060023427009584,2026-02-26T07:07:06.974091Z,15832,Sheng,15.609,1,offensive language,2026-01-31T11:25:23Z,Positive,[CC] Supportive Speech,toxic lyrikali ndio msani watoi wangu watakuwa wana skiza,2026-02-26T07:07:18.642057Z
1203.0,8293,3298,1,@beatbuoymuziq254,Constructive Criticism,Ati Lowkey niko locked in maloki..... fire ,0.2964657247066498,2026-02-26T07:07:33.857445Z,15833,Mixed (Code-switching),12.679,0,offensive language,2026-01-31T11:24:26Z,Positive,[CC] Supportive Speech,Ati Lowkey niko locked in maloki.....🔥,2026-02-26T07:07:33.857445Z
1204.0,8294,3299,1,@BadbyGeee,Constructive Criticism,C lazima hizo trophies  smiling_face_with_smiling_eyes ,0.2992781102657318,2026-02-26T07:07:43.022290Z,15834,Sheng,6.373,0,irony,2026-01-31T11:24:02Z,Neutral,[CC] Performance-based,C lazima hizo trophies 😊,2026-02-26T07:07:43.022290Z
1205.0,8295,3300,1,@VictorKipngetich-n4s7x,Constructive Criticism,T.o.x  i see link  hundred_points ,0.3466007113456726,2026-02-26T07:07:53.272341Z,15835,Mixed (Code-switching),7.691,1,neutral or positive,2026-01-31T11:23:30Z,Positive,[CC] Genuine feedback,T.o.x  i see🔗💯,2026-02-26T07:07:53.272341Z
1206.0,8296,3301,1,@Artscan32,Others,Moti,0.2898131906986236,2026-02-26T07:08:02.306154Z,15836,Sheng,6.542,0,offensive language,2026-01-31T11:21:20Z,Neutral,[Other] General Others,Moti,2026-02-26T07:08:02.306154Z
1207.0,8297,3302,1,@Deriq,Constructive Criticism,Another banger,0.6557259559631348,2026-02-26T07:08:23.421985Z,15837,Mixed (Code-switching),18.469,0,offensive language,2026-01-31T11:20:53Z,Positive,[CC] Genuine Praise,Another banger,2026-02-26T07:08:23.421985Z
1208.0,8298,3303,1,@cruzzremmy,Constructive Criticism,Mboka doba ndio fire  fire ,0.2795297801494598,2026-02-26T07:08:33.105452Z,15838,Mixed (Code-switching),6.892,0,offensive language,2026-01-31T11:20:12Z,Positive,[CC] Supportive Speech,Mboka doba ndio fire 🔥,2026-02-26T07:08:33.105452Z
1209.0,8299,3304,1,@elite7stars,Constructive Criticism,Mboka  collision  collision ,0.4444655776023865,2026-02-26T07:08:49.535903Z,15839,Sheng,6.291,0,neutral or positive,2026-01-31T11:20:12Z,Positive,[CC] Genuine Praise,Mboka 💥💥,2026-02-26T07:08:49.535903Z
1210.0,8300,3305,1,@PeterNjino-q2j,Constructive Criticism,Now this is more like it,0.5079682469367981,2026-02-26T07:09:03.153140Z,15840,English,11.38,0,neutral or positive,2026-01-31T11:18:29Z,Positive,[CC] Genuine feedback,Now this is more like it,2026-02-26T07:09:03.153140Z
1211.0,8301,3306,1,@Glen-h5v,Constructive Criticism,Mboka doba 2 the world  fire ,0.2616029381752014,2026-02-26T07:09:15.502482Z,15841,Mixed (Code-switching),9.53,0,offensive language,2026-01-31T11:17:10Z,Positive,[CC] Supportive Speech,Mboka doba 2 the world 🔥,2026-02-26T07:09:15.502482Z
1212.0,8302,3307,1,@Litwizzy01,Constructive Criticism,"Kama ni pesa najihusisha red_heart  red_heart ,,Like I'll be back  party_popper ",0.5063924193382263,2026-02-26T07:10:14.100676Z,15842,Mixed (Code-switching),56.153,1,hate speech,2026-01-31T11:13:14Z,Positive,[CC] Genuine Praise,"Kama ni pesa najihusisha❤❤,,Like I'll be back 🎉",2026-02-26T07:10:14.100676Z
1213.0,8303,3308,1,@LekishonMalachi,Constructive Criticism, fire  fire fire ,0.3033360540866852,2026-02-26T07:10:21.433871Z,15843,Mixed (Code-switching),4.862,0,offensive language,2026-01-31T11:10:39Z,Positive,[CC] Genuine Praise,🔥 fire🔥,2026-02-26T07:10:21.433871Z
1214.0,8304,3309,1,@kikistoryteller3452,Constructive Criticism,Mboka doba,0.3452903032302856,2026-02-26T07:10:29.081155Z,15844,Sheng,5.596,0,neutral or positive,2026-01-31T11:07:19Z,Positive,[CC] Genuine Praise,Mboka doba,2026-02-26T07:10:29.081155Z
1215.0,8305,3310,1,@KeithKinuthia,Constructive Criticism,"Headlines ,lowkey",0.6874526143074036,2026-02-26T07:10:40.081745Z,15845,Mixed (Code-switching),8.746,1,offensive language,2026-01-31T11:06:18Z,Positive,[CC] Genuine Praise,"Headlines ,lowkey",2026-02-26T07:10:40.081745Z
1216.0,8306,3311,1,@MULEI-i4g,Constructive Criticism,Mbokaa dobaa fire ,0.286829799413681,2026-02-26T07:10:48.331492Z,15846,Sheng,5.303,1,offensive language,2026-01-31T11:00:09Z,Positive,[CC] Genuine Praise,Mbokaa dobaa🔥,2026-02-26T07:10:48.331492Z
1217.0,8307,3312,1,@HomegrownKenya-zz8pk,Others,LOKI,0.3420458137989044,2026-02-26T07:11:01.881801Z,15847,Mixed (Code-switching),11.429,0,neutral or positive,2026-01-31T10:56:22Z,Neutral,[Other] General Others,LOKI,2026-02-26T07:11:01.881801Z
1218.0,8308,3313,1,@NoScopeBlaise,Irony/Sarcasm,"""Kidungi tall kama Brad""  face_with_tears_of_joy  face_with_tears_of_joy wengi hamtaelewa face_with_tears_of_joy  face_with_tears_of_joy ",0.3449729979038238,2026-02-26T07:11:29.929988Z,15848,Mixed (Code-switching),25.72,0,offensive language,2026-01-31T10:55:45Z,Neutral,[Irony] Mock compliment,"""Kidungi tall kama Brad"" 😂😂wengi hamtaelewa😂😂",2026-02-26T07:11:29.929988Z
1219.0,8309,3314,1,@RaphaelOmondi-e9q,Constructive Criticism,"Toa izo taka za tz on trending ya Kenya bn, how can they lead us on our own land, toxic I trust you boi, Lowkey to the world  Kenya  Kenya  Kenya  Kenya  Kenya ",0.6179761290550232,2026-02-26T07:12:42.692545Z,15849,Mixed (Code-switching),63.951,0,offensive language,2026-01-31T10:54:00Z,Neutral,[CC] Performance-based,"Toa izo taka za tz on trending ya Kenya bn, how can they lead us on our own land, toxic I trust you boi, Lowkey to the world 🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪",2026-02-26T07:12:42.692545Z
1220.0,8310,3315,1,@briancharles4203,Constructive Criticism, fire  fire  fire  fire ,0.291147232055664,2026-02-26T07:12:52.008370Z,15850,Plain Emoji,6.793,0,offensive language,2026-01-31T10:53:56Z,Positive,[CC] Supportive Speech,🔥🔥🔥🔥,2026-02-26T07:12:52.008370Z
1221.0,8311,3316,1,@Bobmumo1999,Constructive Criticism,Mboka doba fire  fire  hundred_points ,0.3127420842647552,2026-02-26T07:12:58.758560Z,15851,Sheng,4.583,1,offensive language,2026-01-31T10:52:00Z,Positive,[CC] Genuine Praise,Mboka doba🔥🔥💯,2026-02-26T07:12:58.758560Z
1222.0,8312,3317,1,@kipropelishake7873,Constructive Criticism,#2 TRENDING red_heart  red_heart  party_popper ,0.2857823669910431,2026-02-26T07:13:05.308558Z,15852,Mixed (Code-switching),4.471,1,hate speech,2026-01-31T10:51:39Z,Positive,[CC] Supportive Speech,#2 TRENDING❤❤🎉,2026-02-26T07:13:05.308558Z
1223.0,8313,3318,1,@NevilleBraxtone,Constructive Criticism,LYRIKALI  fire  fire  fire ,0.4990094602108001,2026-02-26T07:13:14.072949Z,15853,Mixed (Code-switching),6.092,1,offensive language,2026-01-31T10:49:19Z,Positive,[CC] Genuine Praise,LYRIKALI 🔥🔥🔥,2026-02-26T07:13:14.072949Z
1224.0,8314,3319,1,@1WAAHNMOTIAN,Constructive Criticism,Quality ya hii Doba fire kazi unaekelea si ati Nini dollar_banknote  money_with_wings  hundred_points ,0.2993344068527221,2026-02-26T07:13:35.007074Z,15854,Mixed (Code-switching),18.581,0,offensive language,2026-01-31T10:49:14Z,Positive,[CC] Genuine feedback,Quality ya hii Doba🔥kazi unaekelea si ati Nini💵💸💯,2026-02-26T07:13:35.007074Z
1225.0,8315,3320,1,@MnatiMbogi,Constructive Criticism,Likes mboka doba,0.456908255815506,2026-02-26T07:13:45.256478Z,15855,Sheng,7.145,0,neutral or positive,2026-01-31T10:48:09Z,Positive,[CC] Supportive Speech,Likes mboka doba,2026-02-26T07:13:45.256478Z
1226.0,8316,3321,1,@yxmbilike,Constructive Criticism,Mboka doba,0.3452903032302856,2026-02-26T07:13:53.706862Z,15856,Sheng,5.991,0,neutral or positive,2026-01-31T10:46:52Z,Positive,[CC] Genuine Praise,Mboka doba,2026-02-26T07:13:53.706862Z
1227.0,8317,3322,1,@StephenMbua-z5v,Others,Not nice sijui kama umenotice  winking_face_with_tongue  hundred_points ,0.5622804760932922,2026-02-26T07:14:08.921949Z,15857,Mixed (Code-switching),12.749,1,offensive language,2026-01-31T10:45:18Z,Neutral,[Other] General Others,Not nice sijui kama umenotice 😜💯,2026-02-26T07:14:08.921949Z
1228.0,8318,3323,1,@georgiaithaca5388,Others,Everything,0.230034738779068,2026-02-26T07:14:19.088472Z,15858,English,7.705,0,neutral or positive,2026-01-31T10:45:16Z,Neutral,[Other] General Others,Everything,2026-02-26T07:14:19.088472Z
1229.0,8319,3324,1,@justinnyabuto7554,Constructive Criticism,Time well spent. No regret watching  fire  fire  fire ...ni bad pinching_hand_medium-dark_skin_tone ,0.479854017496109,2026-02-26T07:14:45.936861Z,15859,Mixed (Code-switching),24.522,0,neutral or positive,2026-01-31T10:44:56Z,Positive,[CC] Genuine feedback,Time well spent. No regret watching 🔥🔥🔥...ni bad🤏🏾,2026-02-26T07:14:45.936861Z
1230.0,8320,3325,1,@Redlow10,Others,Ati white precipitate ndani ya lab red_heart  party_popper  face_with_tears_of_joy ,0.2976960837841034,2026-02-26T07:14:55.970825Z,15860,Mixed (Code-switching),7.591,33,offensive language,2026-01-31T10:44:44Z,Neutral,[Other] General Others,Ati white precipitate ndani ya lab❤🎉😂,2026-02-26T07:14:55.970825Z
1231.0,8321,3326,1,@KiptooRuto,Constructive Criticism,Who is here before 1M views,0.3171620070934295,2026-02-26T07:15:04.402659Z,15861,English,5.58,0,neutral or positive,2026-01-31T10:41:40Z,Positive,[CC] Supportive Speech,Who is here before 1M views,2026-02-26T07:15:04.402659Z
