,Unnamed: 0,Unnamed: 0.1,annotation_id,annotator,author,category,clean_text,confidence_score,created_at,id,language,lead_time,likes,predicted_label,published_at,sentiment,subcategory,text,updated_at
5381,,4378,4580,1,@theemuthuis1020,Constructive Criticism,Hii itakua number one on trading  red_heart   fire ,0.5129001140594482,2026-02-27T22:07:00.851835Z,9407,English,32.064,1,hate speech,2025-07-28T19:12:39Z,Positive,[CC] Genuine feedback,Hii itakua number one on trading ❤ 🔥,2026-02-27T22:07:00.851835Z
5382,,4379,4581,1,@wangechirhodah9687,Constructive Criticism,Yakudumu itadumu face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.4658189713954925,2026-02-27T22:07:41.106649Z,9408,Sheng,36.81,0,neutral or positive,2025-07-28T19:12:14Z,Neutral,[CC] Supportive Speech,Yakudumu itadumu😂😂😂😂,2026-02-27T22:07:41.106649Z
5383,,4380,4582,1,@GithuiKagema,Irony/Sarcasm,The more you dig in to the question the more you be confused,0.4338192343711853,2026-02-27T22:08:08.538401Z,9409,English,24.106,0,neutral or positive,2025-07-28T19:12:07Z,Neutral,[Irony] Rhetorical Question,The more you dig in to the question the more you be confused,2026-02-27T22:08:08.538401Z
5384,,4381,4583,1,@kimwisemanke,Constructive Criticism, grinning_face_with_sweat  rolling_on_the_floor_laughing For those Of Us whom don't have data Has the wedding continued...,0.4885335862636566,2026-02-27T22:08:51.850151Z,9410,English,39.917,0,irony,2025-07-28T19:12:06Z,Positive,[CC] Decision-criticism,😅🤣For those Of Us whom don't have data Has the wedding continued...,2026-02-27T22:08:51.850151Z
5385,,4382,4584,1,@ThomasJoel-u5q,Cyberbullying,Obinna amegwaya  face_with_tears_of_joy ,0.3007188737392425,2026-02-27T22:09:36.282978Z,9411,Sheng,41.088,0,neutral or positive,2025-07-28T19:11:44Z,Negative,[Bullying] Humiliation,Obinna amegwaya 😂,2026-02-27T22:09:36.282978Z
5386,,4383,4585,1,@lastbornlasty2408,Irony/Sarcasm,Aty the more you dig into the question the more you get confused  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy Wenye wana digi wana digi face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.504275918006897,2026-02-27T22:14:42.710322Z,9412,Mixed (Code-switching),302.886,1,offensive language,2025-07-28T19:11:32Z,Positive,[Irony] Rhetorical Question,Aty the more you dig into the question the more you get confused 😂😂😂Wenye wana digi wana digi😂😂😂,2026-02-27T22:14:42.710322Z
5387,,4384,4586,1,@catewanja1049,Irony/Sarcasm,Tip: leave people in suspense face_with_tears_of_joy  face_with_tears_of_joy ,0.316571980714798,2026-02-27T22:15:40.242500Z,9413,English,54.067,0,neutral or positive,2025-07-28T19:11:15Z,Negative,[Irony] Hyperbolic understatement,Tip: leave people in suspense😂😂,2026-02-27T22:15:40.242500Z
5388,,4385,4587,1,@phoebeedward2505,Constructive Criticism,Very beautiful lady and very humble but super rich,0.5000446438789368,2026-02-27T22:23:46.810634Z,9414,English,482.855,5,neutral or positive,2025-07-28T19:10:34Z,Positive,[CC] Supportive Speech,Very beautiful lady and very humble but super rich,2026-02-27T22:23:46.810634Z
5389,,4386,4588,1,@floderrick2402,Others,Wao I was also in khalsa south c in the 80's though,0.2526381611824035,2026-02-27T22:24:20.639748Z,9415,English,28.954,0,neutral or positive,2025-07-28T19:10:28Z,Neutral,[Other] General Others,Wao I was also in khalsa south c in the 80's though,2026-02-27T22:24:20.639748Z
5390,,4387,4589,1,@esthermwanzia4832,Cyberbullying,Ng'ombe sasa turudi zizini ni masaa ya kukamuliwa face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.5159865617752075,2026-02-27T22:25:32.276777Z,9416,Mixed (Code-switching),67.251,2,offensive language,2025-07-28T19:10:26Z,Negative,[Bullying] Direct Insult,Ng'ombe sasa turudi zizini ni masaa ya kukamuliwa😂😂😂😂😂,2026-02-27T22:25:32.276777Z
5391,,4388,4590,1,@danielmarenya5480,Constructive Criticism,Niko locked,0.3210565745830536,2026-02-27T22:26:09.247104Z,9417,Mixed (Code-switching),33.431,0,neutral or positive,2025-07-28T19:10:22Z,Positive,[CC] Supportive Speech,Niko locked,2026-02-27T22:26:09.247104Z
5392,,4389,4591,1,@Mmmmmhhhh1,Constructive Criticism,"Management pia wako high aii waanze YouTube wallai face_with_tears_of_joy  face_with_tears_of_joy  and his boys are so respectful towards Dee na yeye ako na priorities vizuri, gangster but he respects his wife",0.3501186072826385,2026-02-27T22:27:05.255600Z,9418,Mixed (Code-switching),52.391,14,offensive language,2025-07-28T19:10:14Z,Positive,[CC] Genuine Praise,"Management pia wako high aii waanze YouTube wallai😂😂 and his boys are so respectful towards Dee na yeye ako na priorities vizuri, gangster but he respects his wife",2026-02-27T22:27:05.257660Z
5393,,4390,4592,1,@princepedro6543,Offensive,"Nimeingia huku 8pm views zikiwa 54k Sahi ni 81k  face_with_tears_of_joy  fire  fire 
Likes za partelo zishuke kitop-shotta",0.3894576132297516,2026-02-27T22:28:58.468709Z,9419,Mixed (Code-switching),109.782,0,neutral or positive,2025-07-28T19:09:54Z,Negative,[Offensive] Non-personal,"Nimeingia huku 8pm views zikiwa 54k Sahi ni 81k 😂🔥🔥
Likes za partelo zishuke kitop-shotta",2026-02-27T22:28:58.468709Z
5394,,4391,4593,1,@ThomasJoel-u5q,Others,Lady mafia boss,0.2668923139572143,2026-02-27T22:29:19.496213Z,9420,English,17.55,2,offensive language,2025-07-28T19:09:23Z,Positive,[Other] General Others,Lady mafia boss,2026-02-27T22:29:19.496213Z
5395,,4392,4594,1,@puritykendi6031,Others,Kweli,0.3185143768787384,2026-02-27T22:29:51.724367Z,9421,Swahili,28.693,0,neutral or positive,2025-07-28T19:09:23Z,Neutral,[Other] General Others,Kweli,2026-02-27T22:29:51.728090Z
5396,,4393,4595,1,@elijahokemwa7577,Constructive Criticism,Huyu boiz ako na meno  hundred_points ,0.368932157754898,2026-02-27T22:30:22.597425Z,9422,English,26.446,1,irony,2025-07-28T19:07:52Z,Positive,[CC] Decision-criticism,Huyu boiz ako na meno 💯,2026-02-27T22:30:22.597425Z
5397,,4394,4596,1,@juliekirui7520,Constructive Criticism,Get involved with your project hapo sawa,0.4286056756973266,2026-02-27T22:31:04.946581Z,9423,Mixed (Code-switching),38.598,0,neutral or positive,2025-07-28T19:07:05Z,Positive,[CC] Supportive Speech,Get involved with your project hapo sawa,2026-02-27T22:31:04.946581Z
5398,,4395,4597,1,@MutuaDominic-k6k,Constructive Criticism,Naskia kunyora got me face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.3267050981521606,2026-02-27T22:31:35.482710Z,9424,Mixed (Code-switching),26.951,1,neutral or positive,2025-07-28T19:06:35Z,Neutral,[CC] Corrective clarification,Naskia kunyora got me😂😂😂,2026-02-27T22:31:35.483218Z
5399,,4396,4598,1,@RichardKelly-v4g,Others,Captain... Morgan  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,0.2595212757587433,2026-02-27T22:32:27.386732Z,9425,English,48.347,1,neutral or positive,2025-07-28T19:06:21Z,Neutral,[Other] General Others,Captain... Morgan 😅😅😅,2026-02-27T22:32:27.386732Z
5400,,4397,4599,1,@waneyn,Constructive Criticism,Wakudumu face_with_tears_of_joy one of the best episodes I've watched on this channel,0.4930936694145202,2026-02-27T22:32:52.954800Z,9426,English,21.962,5,irony,2025-07-28T19:06:16Z,Positive,[CC] Corrective clarification,Wakudumu😂one of the best episodes I've watched on this channel,2026-02-27T22:32:52.954800Z
5401,,4398,4600,1,@Sharron_Mutindi,Constructive Criticism,Team kupitiana let's connect and grow together  red_heart ,0.2780768275260925,2026-02-27T22:33:15.792270Z,9427,English,19.139,0,constructive criticism,2025-07-28T19:06:01Z,Positive,[CC] Supportive Speech,Team kupitiana let's connect and grow together ❤,2026-02-27T22:33:15.792270Z
5402,,4399,4601,1,@fredmaina-nc2dr,Cyberbullying," face_with_tears_of_joy  face_with_tears_of_joy hatuna maonii, isikue tunapangwaa",0.4129627645015716,2026-02-27T22:33:42.337156Z,9428,Mixed (Code-switching),22.928,0,hate speech,2025-07-28T19:05:37Z,Negative,[Bullying] Threats,"😂😂hatuna maonii, isikue tunapangwaa",2026-02-27T22:33:42.337156Z
5403,,4400,4602,1,@maimunapili1416,Cyberbullying,Leo obinna  amekomaa grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.4122256338596344,2026-02-27T22:34:08.901860Z,9429,Swahili,20.196,0,offensive language,2025-07-28T19:05:14Z,Negative,[Bullying] Humiliation,Leo obinna  amekomaa😅😅😅😅😂😂😂😂,2026-02-27T22:34:08.901860Z
5404,,4401,4603,1,@nyandatesther6045,Irony/Sarcasm,Obinna Leo umejipata  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy   the more you dig into questions the more you get confused  face_with_tears_of_joy ,0.5001749992370605,2026-02-27T22:35:09.845909Z,9430,Mixed (Code-switching),53.837,1,offensive language,2025-07-28T19:05:13Z,Negative,[Irony] Rhetorical Question,Obinna Leo umejipata 😂😂😂  the more you dig into questions the more you get confused 😂,2026-02-27T22:35:09.845909Z
5405,,4402,4604,1,@Dahkimz,Others,Captain morgan  face_with_tears_of_joy  iko vulanga,0.3104072511196136,2026-02-27T22:36:11.535603Z,9431,Mixed (Code-switching),54.934,1,irony,2025-07-28T19:04:54Z,Neutral,[Other] General Others,Captain morgan 😂 iko vulanga,2026-02-27T22:36:11.535603Z
5406,,4403,4605,1,@LoiseNyambura-tt5wl,Constructive Criticism,I had to watch this  grinning_face_with_sweat  grinning_face_with_sweat ,0.3787669241428375,2026-02-27T22:37:48.541632Z,9432,English,90.321,0,offensive language,2025-07-28T19:04:46Z,Positive,[CC] Genuine Praise,I had to watch this 😅😅,2026-02-27T22:37:48.541632Z
5407,,4404,4606,1,@ElizabethOsebe,Constructive Criticism, red_heart  red_heart Lovely,0.4722627103328705,2026-02-27T22:38:12.350103Z,9433,English,18.128,0,neutral or positive,2025-07-28T19:04:33Z,Positive,[CC] Supportive Speech,❤❤Lovely,2026-02-27T22:38:12.350103Z
5408,,4405,4607,1,@edithwambui9062,Cyberbullying,Obina najua after show ulienda kuwatch ka spectre  face_with_tears_of_joy  face_with_tears_of_joy ,0.3252790868282318,2026-02-27T22:38:42.672788Z,9434,Mixed (Code-switching),23.897,0,offensive language,2025-07-28T19:04:14Z,Negative,[Bullying] Humiliation,Obina najua after show ulienda kuwatch ka spectre 😂😂,2026-02-27T22:38:42.672788Z
5409,,4406,4608,1,@selamiafrica6115,Cyberbullying,Machura  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  frog  frog !! Hakuna mwanaume anataka chura face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.5572366714477539,2026-02-27T22:39:12.927459Z,9435,Sheng,23.403,0,offensive language,2025-07-28T19:03:53Z,Negative,[Bullying] Direct Insult,Machura 😂😂😂😂😂🐸🐸!! Hakuna mwanaume anataka chura😂😂😂,2026-02-27T22:39:12.927459Z
5410,,4407,4609,1,@maurinejeruto5880,Cyberbullying,Partelo is actually an alpha male,0.2963996529579162,2026-02-27T22:42:07.988050Z,9436,English,168.994,3,constructive criticism,2025-07-28T19:03:52Z,Negative,[Bullying] Direct Insult,Partelo is actually an alpha male,2026-02-27T22:42:07.988050Z
5411,,4408,4610,1,@solomonmutuku7224,Constructive Criticism,Wakudumu watadumu,0.6017370223999023,2026-02-27T22:42:44.488021Z,9437,Sheng,29.927,1,neutral or positive,2025-07-28T19:03:32Z,Positive,[CC] Supportive Speech,Wakudumu watadumu,2026-02-27T22:42:44.488021Z
5412,,4409,4611,1,@roseadhiambo2826,Constructive Criticism,Eternal love  red_heart  red_heart  red_heart  red_heart  red_heart ,0.3957414031028747,2026-02-27T22:42:59.752848Z,9438,English,8.324,0,offensive language,2025-07-28T19:03:14Z,Positive,[CC] Supportive Speech,Eternal love ❤❤❤❤❤,2026-02-27T22:42:59.752848Z
5413,,4410,4612,1,@nimrodNgaira,Cyberbullying,Mmeuliza khaligraph jones anasema aje face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy just saying,0.4926684498786926,2026-02-27T22:43:38.858082Z,9439,Mixed (Code-switching),32.32,1,neutral or positive,2025-07-28T19:02:08Z,Negative,[Bullying] Trolling,Mmeuliza khaligraph jones anasema aje😂😂😂just saying,2026-02-27T22:43:38.858082Z
5414,,4411,4613,1,@e.nirungu1558,Irony/Sarcasm,The more you dig in the Question the more you get lost  face_with_tears_of_joy  fire ,0.2676428258419037,2026-02-27T22:44:28.798893Z,9440,Mixed (Code-switching),42.865,1,offensive language,2025-07-28T19:01:20Z,Positive,[Irony] Rhetorical Question,The more you dig in the Question the more you get lost 😂🔥,2026-02-27T22:44:28.800192Z
5415,,4412,4614,1,@MzeeMzima-c1c,Cyberbullying,Leo obinna amepata dawa yake  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  man like patelo,0.2665745913982391,2026-02-27T22:45:26.736032Z,9441,Mixed (Code-switching),51.524,0,offensive language,2025-07-28T19:01:12Z,Negative,[Bullying] Threats,Leo obinna amepata dawa yake 😂😂😂 man like patelo,2026-02-27T22:45:26.736032Z
5416,,4413,4615,1,@ErickNdunda-rx6ye,Constructive Criticism,Mchele na kebab,0.2742418944835663,2026-02-27T22:46:21.648237Z,9442,Mixed (Code-switching),47.762,0,neutral or positive,2025-07-28T19:00:48Z,Neutral,[CC] Corrective clarification,Mchele na kebab,2026-02-27T22:46:21.648237Z
5417,,4414,4616,1,@anneojowi7774,Constructive Criticism,"Vile oga leo ametulia, anajua akimess kidogo mbogi wanatoa kidi ha ha ha bulandaaaaa face_with_tears_of_joy ",0.3040741980075836,2026-02-27T22:46:50.453645Z,9443,Sheng,21.97,0,irony,2025-07-28T19:00:33Z,Negative,[CC] Decision-criticism,"Vile oga leo ametulia, anajua akimess kidogo mbogi wanatoa kidi ha ha ha bulandaaaaa😂",2026-02-27T22:46:50.453645Z
5418,,4415,4617,1,@lewisent2818,Others,Patello anatambua barshosho left-facing_fist ,0.2824070751667022,2026-02-27T22:47:38.321133Z,9444,Sheng,38.988,0,offensive language,2025-07-28T19:00:25Z,Neutral,[Other] General Others,Patello anatambua barshosho🤛,2026-02-27T22:47:38.321133Z
5419,,4416,4618,1,@lydiakathure-f5y,Constructive Criticism,Nahitaji interpretor,0.4379445314407348,2026-02-27T22:48:14.306717Z,9445,Mixed (Code-switching),29.486,0,neutral or positive,2025-07-28T19:00:24Z,Neutral,[CC] Genuine feedback,Nahitaji interpretor,2026-02-27T22:48:14.306717Z
5420,,4417,4619,1,@douglasmakokha,Constructive Criticism,"500 million wuee,huyu msee Ako na doo aje",0.5090566277503967,2026-02-27T22:48:38.007915Z,9446,Swahili,17.217,0,neutral or positive,2025-07-28T19:00:22Z,Negative,[CC] Decision-criticism,"500 million wuee,huyu msee Ako na doo aje",2026-02-27T22:48:38.007915Z
5421,,4418,4620,1,@tonnykante1780,Others,Kante,0.3460233807563782,2026-02-27T22:49:01.796065Z,9447,English,17.193,0,neutral or positive,2025-07-28T19:00:13Z,Neutral,[Other] General Others,Kante,2026-02-27T22:49:01.796065Z
5422,,4419,4621,1,@geofreykariuki1998,Constructive Criticism,Uyuu dem akona black eye,0.308210551738739,2026-02-27T22:49:26.858743Z,9448,Sheng,19.15,3,neutral or positive,2025-07-28T18:59:58Z,Neutral,[CC] Corrective clarification,Uyuu dem akona black eye,2026-02-27T22:49:26.858743Z
5423,,4420,4622,1,@joshmwangi6912,Cyberbullying,Dress 1.6 million face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  mtaniua grinning_face_with_sweat ,0.2774766385555267,2026-02-27T22:52:38.989363Z,9449,Mixed (Code-switching),185.637,1,offensive language,2025-07-28T18:59:54Z,Negative,[Bullying] Humiliation,Dress 1.6 million😂😂😂 mtaniua😅,2026-02-27T22:52:38.989363Z
5424,,4421,4623,1,@ivybecky4292,Constructive Criticism,Rule no. 1never say too much  face_with_tears_of_joy  face_with_tears_of_joy ,0.5695868730545044,2026-02-27T22:53:07.488999Z,9450,English,21.593,77,neutral or positive,2025-07-28T18:59:54Z,Positive,[CC] Supportive Speech,Rule no. 1never say too much 😂😂,2026-02-27T22:53:07.488999Z
5425,,4422,4624,1,@xst_ine,Constructive Criticism,Hana come back  face_with_tears_of_joy  face_with_tears_of_joy  broken_heart ,0.3314607441425323,2026-02-27T22:53:34.075672Z,9451,English,20.089,0,neutral or positive,2025-07-28T18:58:58Z,Positive,[CC] Decision-criticism,Hana come back 😂😂💔,2026-02-27T22:53:34.075672Z
5426,,4423,4625,1,@olimaB794,Constructive Criticism,Love this guy  face_with_tears_of_joy ,0.4225660562515259,2026-02-27T22:53:49.671979Z,9452,English,8.876,0,constructive criticism,2025-07-28T18:58:45Z,Positive,[CC] Supportive Speech,Love this guy 😂,2026-02-27T22:53:49.671979Z
5427,,4424,4626,1,@agnesmwau9034,Constructive Criticism,I have never watched Obinna since Dem wa Fb atoke but leo nime watch hii,0.2813970446586609,2026-02-27T22:54:30.449235Z,9453,Mixed (Code-switching),33.982,6,offensive language,2025-07-28T18:58:14Z,Positive,[CC] Genuine feedback,I have never watched Obinna since Dem wa Fb atoke but leo nime watch hii,2026-02-27T22:54:30.449235Z
5428,,4425,4627,1,@bonnventureKamau,Irony/Sarcasm,Ana support Mancity na Arsenal  grinning_face_with_sweat ,0.4086977541446686,2026-02-27T22:55:07.666388Z,9454,Mixed (Code-switching),30.546,0,neutral or positive,2025-07-28T18:58:13Z,Negative,[Irony] Mock compliment,Ana support Mancity na Arsenal 😅,2026-02-27T22:55:07.666896Z
5429,,4426,4628,1,@estherchebosei,Constructive Criticism,Patelo na Dee me dai love like these smiling_face_with_smiling_eyes  smiling_face_with_smiling_eyes kama si hivi guys sitaki grinning_face_with_sweat ,0.4856102466583252,2026-02-27T22:55:34.000019Z,9455,Mixed (Code-switching),19.462,1,neutral or positive,2025-07-28T18:58:08Z,Positive,[CC] Supportive Speech,Patelo na Dee me dai love like these😊😊kama si hivi guys sitaki😅,2026-02-27T22:55:34.000019Z
5430,,4427,4629,1,@elizabethnyawira-p5y,Cyberbullying,Wesee wali pile kirumaa mchele Na kebab cake pia ikalewesha yoooh,0.295686811208725,2026-02-27T22:56:01.675725Z,9456,Sheng,20.865,0,neutral or positive,2025-07-28T18:58:00Z,Negative,[Bullying] Humiliation,Wesee wali pile kirumaa mchele Na kebab cake pia ikalewesha yoooh,2026-02-27T22:56:01.675725Z
5431,,4428,4630,1,@sushi4pf491,Constructive Criticism,This is funny  face_with_tears_of_joy ,0.8761436343193054,2026-02-27T22:56:19.750510Z,9457,English,10.97,0,irony,2025-07-28T18:57:40Z,Positive,[CC] Performance-based,This is funny 😂,2026-02-27T22:56:19.750510Z
5432,,4429,4631,1,@mchimazalitheheadgirl9292,Cyberbullying,Lazima huyu chali anapiga kitu smart weeuh  grinning_face_with_smiling_eyes   rolling_on_the_floor_laughing   face_with_tears_of_joy   grinning_squinting_face   grinning_face_with_smiling_eyes   ame tame dem akanyenyekea so humble aki,0.4366422295570373,2026-02-27T22:57:07.128963Z,9458,Sheng,41.345,0,irony,2025-07-28T18:57:24Z,Negative,[Bullying] Sexual harassment,Lazima huyu chali anapiga kitu smart weeuh 😄 🤣 😂 😆 😄  ame tame dem akanyenyekea so humble aki,2026-02-27T22:57:07.128963Z
5433,,4430,4632,1,@perrismakena2946,Others,Yes,0.3602887988090515,2026-02-27T22:57:34.095657Z,9459,English,20.726,0,neutral or positive,2025-07-28T18:56:59Z,Positive,[Other] General Others,Yes,2026-02-27T22:57:34.095657Z
5434,,4431,4633,1,@norahyrron,Constructive Criticism,Nimecheka vibaya sana  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.42268767952919,2026-02-27T22:58:02.258875Z,9460,Swahili,21.966,0,offensive language,2025-07-28T18:56:45Z,Neutral,[CC] Genuine feedback,Nimecheka vibaya sana 😂😂😂😂😂😂,2026-02-27T22:58:02.258875Z
5435,,4432,4634,1,@VallaryOtieno-q6f,Irony/Sarcasm,500 million alafu anabonda grinning_face_with_sweat  face_with_tears_of_joy ,0.3565611541271209,2026-02-27T22:58:51.977821Z,9461,Sheng,42.82,0,neutral or positive,2025-07-28T18:56:04Z,Negative,[Irony] Mock compliment,500 million alafu anabonda😅😂,2026-02-27T22:58:51.977821Z
5436,,4433,4635,1,@QubitTriode,Constructive Criticism,Wakudumu watadumu,0.6017370223999023,2026-02-27T22:59:17.373175Z,9462,Sheng,18.022,1,neutral or positive,2025-07-28T18:55:41Z,Neutral,[CC] Supportive Speech,Wakudumu watadumu,2026-02-27T22:59:17.373175Z
5437,,4434,4636,1,@kiprotichfrank4935,Offensive,"Hawa ndo wasee wakiachwa kuranda randa , Kenya itakua kama Haiti. Jamaa anakaa gangster hatari sana",0.4328634738922119,2026-02-27T23:00:04.294232Z,9463,Swahili,39.937,0,neutral or positive,2025-07-28T18:55:18Z,Negative,[Offensive] Vulgar language (Matusi),"Hawa ndo wasee wakiachwa kuranda randa , Kenya itakua kama Haiti. Jamaa anakaa gangster hatari sana",2026-02-27T23:00:04.294232Z
5438,,4435,4637,1,@beccksbunny06,Cyberbullying,Hawa ni moto.... hawa hata CIA cant crack shiet face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.3124247789382934,2026-02-27T23:00:55.308124Z,9464,Sheng,43.781,0,offensive language,2025-07-28T18:54:48Z,Negative,[Bullying] Humiliation,Hawa ni moto.... hawa hata CIA cant crack shiet😂😂😂,2026-02-27T23:00:55.308124Z
5439,,4436,4638,1,@fabulously_chic,Constructive Criticism,For real these guys have good vibes na talent,0.5676150918006897,2026-02-27T23:01:16.091224Z,9465,English,13.796,0,constructive criticism,2025-07-28T18:54:22Z,Positive,[CC] Supportive Speech,For real these guys have good vibes na talent,2026-02-27T23:01:16.091224Z
5440,,4437,4639,1,@karenngotho7125,Constructive Criticism,quite a nice one,0.4627468883991241,2026-02-27T23:01:34.542795Z,9466,English,11.239,0,constructive criticism,2025-07-28T18:53:57Z,Positive,[CC] Genuine feedback,quite a nice one,2026-02-27T23:01:34.542795Z
5441,,4438,4640,1,@darrylwayne2692,Constructive Criticism,First born alipatikana kitambo,0.2575944066047668,2026-02-27T23:01:56.938779Z,9467,Swahili,15.38,1,neutral or positive,2025-07-28T18:53:53Z,Neutral,[CC] Corrective clarification,First born alipatikana kitambo,2026-02-27T23:01:56.938779Z
5442,,4439,4641,1,@Violet254,Constructive Criticism,Obinna anashinda tu na siku zomboo grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,0.6640831828117371,2026-02-27T23:02:36.812184Z,9468,Sheng,33.352,0,offensive language,2025-07-28T18:53:51Z,Neutral,[CC] Decision-criticism,Obinna anashinda tu na siku zomboo😅😅😅😅,2026-02-27T23:02:36.812184Z
5443,,4440,4642,1,@suzyrish1457,Constructive Criticism,"Hii wedo ya patello na dee imenileta kwa obinna nice ,,the couple is beautiful na akili iko sawa",0.4349431693553924,2026-02-27T23:03:25.146263Z,9469,English,41.137,19,constructive criticism,2025-07-28T18:53:47Z,Positive,[CC] Genuine Praise,"Hii wedo ya patello na dee imenileta kwa obinna nice ,,the couple is beautiful na akili iko sawa",2026-02-27T23:03:25.146263Z
5444,,4441,4643,1,@cynthiamutheu9175,Constructive Criticism,Monez leo haonekani,0.287155419588089,2026-02-27T23:03:51.111261Z,9470,Swahili,19.052,0,neutral or positive,2025-07-28T18:53:34Z,Negative,[CC] Genuine feedback,Monez leo haonekani,2026-02-27T23:03:51.111261Z
5445,,4442,4644,1,@victorodera7811,Constructive Criticism,Partelo ndio nani face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy hii kenya,0.493089348077774,2026-02-27T23:04:22.846369Z,9471,Swahili,24.707,0,neutral or positive,2025-07-28T18:52:46Z,Positive,[CC] Corrective clarification,Partelo ndio nani😂😂😂hii kenya,2026-02-27T23:04:22.846369Z
5446,,4443,4645,1,@WamboiEssy,Constructive Criticism,Sijawai kama hivi nikaenda YouTube channel ya obina lakini hi ya patelo na Dee imebidi nimefika huko,0.3999825119972229,2026-02-27T23:06:08.079383Z,9472,English,97.755,0,offensive language,2025-07-28T18:52:44Z,Positive,[CC] Supportive Speech,Sijawai kama hivi nikaenda YouTube channel ya obina lakini hi ya patelo na Dee imebidi nimefika huko,2026-02-27T23:06:08.079383Z
5447,,4444,4646,1,@ryanogwel,Constructive Criticism,Bro is Him though face_with_tears_of_joy  raising_hands_medium-dark_skin_tone ,0.4350816309452057,2026-02-27T23:06:30.932527Z,9473,English,15.471,0,neutral or positive,2025-07-28T18:52:42Z,Positive,[CC] Decision-criticism,Bro is Him though😂🙌🏾,2026-02-27T23:06:30.932527Z
5448,,4445,4647,1,@GraceNyambura-u2x,Constructive Criticism,Karibu nipitwe grinning_face_with_sweat  grinning_face_with_sweat siwezi fuata harusi nikose interview,0.4582246541976928,2026-02-27T23:07:00.658966Z,9474,English,22.063,0,offensive language,2025-07-28T18:52:16Z,Positive,[CC] Supportive Speech,Karibu nipitwe😅😅siwezi fuata harusi nikose interview,2026-02-27T23:07:00.658966Z
5449,,4446,4648,1,@Baddie-l5c,Constructive Criticism,Wueeh mtu anacheka hadi ribs zinakaukaa grinning_face_with_sweat  grinning_face_with_sweat ,0.3375697135925293,2026-02-27T23:07:30.808594Z,9475,Swahili,23.995,0,offensive language,2025-07-28T18:52:16Z,Neutral,[CC] Genuine feedback,Wueeh mtu anacheka hadi ribs zinakaukaa😅😅,2026-02-27T23:07:30.808594Z
5450,,4447,4649,1,@olimaB794,Cyberbullying,Hiyo chain naye inakaa ya mtumba grinning_face_with_sweat ,0.409647524356842,2026-02-27T23:08:02.751862Z,9476,Sheng,22.809,0,irony,2025-07-28T18:52:15Z,Negative,[Bullying] Humiliation,Hiyo chain naye inakaa ya mtumba😅,2026-02-27T23:08:02.751862Z
5451,,4448,4650,1,@hadijakadida8925,Constructive Criticism,"This one is a top notch, loved how he handled the questions  smiling_face_with_smiling_eyes ",0.4483226835727691,2026-02-27T23:08:30.098304Z,9477,English,19.845,8,irony,2025-07-28T18:52:05Z,Positive,[CC] Supportive Speech,"This one is a top notch, loved how he handled the questions 😊",2026-02-27T23:08:30.098304Z
5452,,4449,4651,1,@Miriam2836,Irony/Sarcasm,Time stamp 1:11:00 -1:12:05 every girl's dream. But world is not for everyone to dance in.,0.4435384571552276,2026-02-27T23:09:10.200285Z,9478,English,31.967,8,neutral or positive,2025-07-28T18:52:01Z,Positive,[Irony] Mock compliment,Time stamp 1:11:00 -1:12:05 every girl's dream. But world is not for everyone to dance in.,2026-02-27T23:09:10.200285Z
5453,,4450,4652,1,@PhelistaMueni,Constructive Criticism,Too talented  . Continue  giving  back to society  and keep  the  spirit  of God   and too many  blessings will  follow  you. Hope  upcoming  lady's  learn  how to handle   husband  from Mrs Patel. Long live to them,0.4704813361167907,2026-02-27T23:09:39.732997Z,9479,English,20.906,4,constructive criticism,2025-07-28T18:51:40Z,Positive,[CC] Decision-criticism,Too talented  . Continue  giving  back to society  and keep  the  spirit  of God   and too many  blessings will  follow  you. Hope  upcoming  lady's  learn  how to handle   husband  from Mrs Patel. Long live to them,2026-02-27T23:09:39.732997Z
